Git Version: 4f1f8bf6
    N,N,0,1,8192,8192,8192,1,8192,67108864,0,8192,67108864,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,682045,232.619,1612.08,85034,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,8192,8192,1,8192,67108864,0,8192,67108864,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,633694,216.128,1735.08,69711,gfx942:sramecc+:xnack-,304
    T,N,0,1,10240,8192,8192,1,8192,83886080,0,8192,67108864,10240,83886080,10240,83886080,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,653216,207.934,2104.04,110398,gfx942:sramecc+:xnack-,304
    N,N,0,1,28672,8192,8192,1,28672,234881024,0,8192,67108864,28672,234881024,28672,234881024,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,663109,172.313,5803.41,85040,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,8192,8192,1,8192,67108864,0,8192,67108864,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,645191,220.049,1704.16,105186,gfx942:sramecc+:xnack-,304
    N,T,0,1,28672,8192,8192,1,28672,234881024,0,8192,67108864,28672,234881024,28672,234881024,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,645630,167.771,5960.52,69718,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,10240,8192,1,8192,67108864,0,10240,83886080,8192,83886080,8192,83886080,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,623947,198.617,2202.73,69711,gfx942:sramecc+:xnack-,304
    N,N,0,1,8192,8192,57344,1,8192,469762048,0,57344,469762048,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,647935,157.846,11878.6,84988,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,57344,8192,1,8192,67108864,0,57344,469762048,8192,469762048,8192,469762048,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,660323,160.864,11655.8,69775,gfx942:sramecc+:xnack-,304
    T,N,0,1,57344,8192,8192,1,8192,469762048,0,8192,67108864,57344,469762048,57344,469762048,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,665975,162.241,11556.9,105086,gfx942:sramecc+:xnack-,304
    N,N,0,1,8192,8192,10240,1,8192,83886080,0,10240,83886080,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,673732,214.464,2039.97,84986,gfx942:sramecc+:xnack-,304
    T,N,0,1,8192,8192,28672,1,28672,234881024,0,28672,234881024,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,604909,157.189,6361.76,105191,gfx942:sramecc+:xnack-,304
    N,N,0,1,8192,8192,128256,1,8192,1050673152,0,128256,1050673152,8192,67108864,8192,67108864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,652587,153.12,26378.5,112677,gfx942:sramecc+:xnack-,304
    T,N,0,1,128256,8192,8192,1,8192,1050673152,0,8192,67108864,128256,1050673152,128256,1050673152,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,677005,158.849,25427,105086,gfx942:sramecc+:xnack-,304
    N,T,0,1,8192,128256,8192,1,8192,67108864,0,128256,1050673152,8192,1050673152,8192,1050673152,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,645081,151.359,26685.4,69753,gfx942:sramecc+:xnack-,304
