Git Version: 4f1f8bf6
    N,N,0,1,5120,12288,5120,1,5120,26214400,0,5120,62914560,5120,62914560,5120,62914560,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,643920,283.06,1000.51,84989,gfx942:sramecc+:xnack-,304
    T,N,0,1,5120,12288,5120,1,5120,26214400,0,5120,62914560,5120,62914560,5120,62914560,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,620382,272.713,1038.46,112991,gfx942:sramecc+:xnack-,304
    N,N,0,1,5120,12288,15360,1,5120,78643200,0,15360,188743680,5120,62914560,5120,62914560,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,658027,209.465,2937.17,84989,gfx942:sramecc+:xnack-,304
    N,T,0,1,13824,5120,12288,1,13824,169869312,0,5120,62914560,13824,70778880,13824,70778880,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,631588,205.304,2754.11,69766,gfx942:sramecc+:xnack-,304
    T,N,0,1,15360,12288,5120,1,5120,78643200,0,5120,62914560,15360,188743680,15360,188743680,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,665118,211.723,2905.85,105718,gfx942:sramecc+:xnack-,304
    N,T,0,1,5120,15360,12288,1,5120,62914560,0,15360,188743680,5120,78643200,5120,78643200,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,655381,208.623,2949.02,69754,gfx942:sramecc+:xnack-,304
    N,N,0,1,13824,12288,5120,1,13824,70778880,0,5120,62914560,13824,169869312,13824,169869312,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,679705,220.945,2559.14,85002,gfx942:sramecc+:xnack-,304
    T,N,0,1,27648,12288,5120,1,5120,141557760,0,5120,62914560,27648,339738624,27648,339738624,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,647990,188.808,5368.79,105187,gfx942:sramecc+:xnack-,304
    T,N,0,1,5120,12288,13824,1,13824,70778880,0,13824,169869312,5120,62914560,5120,62914560,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,634294,206.184,2742.36,105640,gfx942:sramecc+:xnack-,304
    N,T,0,1,5120,27648,12288,1,5120,62914560,0,27648,339738624,5120,141557760,5120,141557760,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,612870,178.575,5676.45,69761,gfx942:sramecc+:xnack-,304
    N,T,0,1,5120,32128,12288,1,5120,62914560,0,32128,394788864,5120,164495360,5120,164495360,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,613919,175.997,6584.97,69753,gfx942:sramecc+:xnack-,304
    N,T,0,1,5120,5120,12288,1,5120,62914560,0,5120,62914560,5120,26214400,5120,26214400,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,592688,260.539,1086.99,69721,gfx942:sramecc+:xnack-,304
    N,N,0,1,5120,12288,32128,1,5120,164495360,0,32128,394788864,5120,62914560,5120,62914560,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,637755,182.83,6338.86,85000,gfx942:sramecc+:xnack-,304
    T,N,0,1,32128,12288,5120,1,5120,164495360,0,5120,62914560,32128,394788864,32128,394788864,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,656135,188.099,6161.29,105086,gfx942:sramecc+:xnack-,304
    N,N,0,1,5120,12288,27648,1,5120,141557760,0,27648,339738624,5120,62914560,5120,62914560,bf16_r,bf16_r,bf16_r,bf16_r,f32_r,0,0,0,0,0,none,0,f32_r,512,630016,183.571,5521.96,90838,gfx942:sramecc+:xnack-,304
